시행횟수,100번,1000번,10000번,100000번
80662번째수,,,,3.18
80663번째수,,,,4.98
80664번째수,,,,3.86
80665번째수,,,,5.39
80666번째수,,,,3.28
80667번째수,,,,4.81
80668번째수,,,,1.3
80669번째수,,,,1.27
80670번째수,,,,2.37
80671번째수,,,,1.04
80672번째수,,,,3.48
80673번째수,,,,5.77
80674번째수,,,,3.39
80675번째수,,,,2.41
80676번째수,,,,5.39
80677번째수,,,,2.31
80678번째수,,,,5.17
80679번째수,,,,5.94
80680번째수,,,,1.07
80681번째수,,,,2.33
80682번째수,,,,3.32
80683번째수,,,,5.86
80684번째수,,,,3.18
80685번째수,,,,2.9
80686번째수,,,,5.55
80687번째수,,,,3.85
80688번째수,,,,4.13
80689번째수,,,,5.85
80690번째수,,,,3.72
80691번째수,,,,4.39
80692번째수,,,,1.35
80693번째수,,,,5.15
80694번째수,,,,2.92
80695번째수,,,,3.91
80696번째수,,,,3.07
80697번째수,,,,3.75
80698번째수,,,,5.59
80699번째수,,,,3.77
80700번째수,,,,4.77
80701번째수,,,,5.09
80702번째수,,,,2.8
80703번째수,,,,2.34
80704번째수,,,,2.85
80705번째수,,,,5.9
80706번째수,,,,4.77
80707번째수,,,,1.86
80708번째수,,,,3.65
80709번째수,,,,3.09
80710번째수,,,,3.8
80711번째수,,,,4.13
80712번째수,,,,4.97
80713번째수,,,,1.58
80714번째수,,,,4.0
80715번째수,,,,1.09
80716번째수,,,,5.56
80717번째수,,,,3.04
80718번째수,,,,4.46
80719번째수,,,,3.38
80720번째수,,,,1.99
80721번째수,,,,2.39
80722번째수,,,,4.83
80723번째수,,,,3.17
80724번째수,,,,1.12
80725번째수,,,,1.62
80726번째수,,,,3.27
80727번째수,,,,1.18
80728번째수,,,,4.45
80729번째수,,,,1.86
80730번째수,,,,1.38
80731번째수,,,,1.1
80732번째수,,,,4.52
80733번째수,,,,3.14
80734번째수,,,,1.92
80735번째수,,,,3.69
80736번째수,,,,3.01
80737번째수,,,,3.32
80738번째수,,,,3.95
80739번째수,,,,4.05
80740번째수,,,,5.99
80741번째수,,,,5.05
80742번째수,,,,3.08
80743번째수,,,,3.05
80744번째수,,,,5.76
80745번째수,,,,4.24
80746번째수,,,,3.88
80747번째수,,,,4.26
80748번째수,,,,2.71
80749번째수,,,,5.36
80750번째수,,,,2.83
80751번째수,,,,4.33
80752번째수,,,,3.55
80753번째수,,,,3.82
80754번째수,,,,1.77
80755번째수,,,,3.97
80756번째수,,,,3.15
80757번째수,,,,5.08
80758번째수,,,,2.24
80759번째수,,,,4.56
80760번째수,,,,1.32
80761번째수,,,,3.44
80762번째수,,,,3.25
80763번째수,,,,5.53
80764번째수,,,,2.82
80765번째수,,,,2.6
80766번째수,,,,4.88
80767번째수,,,,4.39
80768번째수,,,,5.23
80769번째수,,,,3.98
80770번째수,,,,1.72
80771번째수,,,,2.17
80772번째수,,,,1.56
80773번째수,,,,3.25
80774번째수,,,,4.1
80775번째수,,,,1.4
80776번째수,,,,3.84
80777번째수,,,,5.69
80778번째수,,,,1.3
80779번째수,,,,5.07
80780번째수,,,,2.57
80781번째수,,,,1.61
80782번째수,,,,4.22
80783번째수,,,,3.88
80784번째수,,,,2.57
80785번째수,,,,5.85
80786번째수,,,,5.1
80787번째수,,,,4.45
80788번째수,,,,2.81
80789번째수,,,,3.33
80790번째수,,,,1.98
80791번째수,,,,5.56
80792번째수,,,,1.74
80793번째수,,,,2.8
80794번째수,,,,4.89
80795번째수,,,,5.17
80796번째수,,,,5.58
80797번째수,,,,4.74
80798번째수,,,,4.51
80799번째수,,,,3.51
80800번째수,,,,4.99
80801번째수,,,,5.11
80802번째수,,,,3.82
80803번째수,,,,5.34
80804번째수,,,,5.9
80805번째수,,,,2.6
80806번째수,,,,2.0
80807번째수,,,,5.6
80808번째수,,,,2.79
80809번째수,,,,2.35
80810번째수,,,,2.91
80811번째수,,,,1.77
80812번째수,,,,4.87
80813번째수,,,,1.14
80814번째수,,,,4.58
80815번째수,,,,5.99
80816번째수,,,,1.58
80817번째수,,,,5.86
80818번째수,,,,2.65
80819번째수,,,,2.81
80820번째수,,,,4.02
80821번째수,,,,1.18
80822번째수,,,,3.64
80823번째수,,,,4.28
80824번째수,,,,3.81
80825번째수,,,,1.78
80826번째수,,,,1.97
80827번째수,,,,1.57
80828번째수,,,,1.7
80829번째수,,,,3.83
80830번째수,,,,1.01
80831번째수,,,,4.88
80832번째수,,,,5.77
80833번째수,,,,3.25
80834번째수,,,,3.68
80835번째수,,,,1.51
80836번째수,,,,5.55
80837번째수,,,,1.77
80838번째수,,,,2.04
80839번째수,,,,5.63
80840번째수,,,,5.94
80841번째수,,,,3.11
80842번째수,,,,4.03
80843번째수,,,,2.37
80844번째수,,,,3.44
80845번째수,,,,2.49
80846번째수,,,,1.36
80847번째수,,,,5.91
80848번째수,,,,3.84
80849번째수,,,,1.73
80850번째수,,,,5.03
80851번째수,,,,3.63
80852번째수,,,,1.17
80853번째수,,,,1.64
80854번째수,,,,5.23
80855번째수,,,,4.62
80856번째수,,,,2.48
80857번째수,,,,1.91
80858번째수,,,,1.1
80859번째수,,,,1.96
80860번째수,,,,3.18
80861번째수,,,,2.38
80862번째수,,,,2.36
80863번째수,,,,3.89
80864번째수,,,,3.14
80865번째수,,,,3.63
80866번째수,,,,3.25
80867번째수,,,,3.45
80868번째수,,,,3.5
80869번째수,,,,5.44
80870번째수,,,,3.95
80871번째수,,,,3.97
80872번째수,,,,3.29
80873번째수,,,,3.38
80874번째수,,,,1.59
80875번째수,,,,4.64
80876번째수,,,,4.75
80877번째수,,,,3.28
80878번째수,,,,4.77
80879번째수,,,,5.72
80880번째수,,,,1.21
80881번째수,,,,4.67
80882번째수,,,,5.01
80883번째수,,,,4.36
80884번째수,,,,4.3
80885번째수,,,,5.85
80886번째수,,,,5.5
80887번째수,,,,5.7
80888번째수,,,,2.3
80889번째수,,,,5.46
80890번째수,,,,4.81
80891번째수,,,,1.34
80892번째수,,,,3.52
80893번째수,,,,4.01
80894번째수,,,,2.25
80895번째수,,,,3.02
80896번째수,,,,4.06
80897번째수,,,,2.81
80898번째수,,,,1.52
80899번째수,,,,5.02
80900번째수,,,,2.2
80901번째수,,,,5.7
80902번째수,,,,3.82
80903번째수,,,,1.17
80904번째수,,,,3.84
80905번째수,,,,2.38
80906번째수,,,,2.73
80907번째수,,,,1.21
80908번째수,,,,5.98
80909번째수,,,,2.61
80910번째수,,,,1.81
80911번째수,,,,5.87
80912번째수,,,,1.81
80913번째수,,,,1.59
80914번째수,,,,3.89
80915번째수,,,,3.27
80916번째수,,,,5.62
80917번째수,,,,3.43
80918번째수,,,,2.53
80919번째수,,,,1.44
80920번째수,,,,4.97
80921번째수,,,,3.9
80922번째수,,,,5.4
80923번째수,,,,3.2
80924번째수,,,,4.16
80925번째수,,,,4.28
80926번째수,,,,5.91
80927번째수,,,,5.86
80928번째수,,,,3.05
80929번째수,,,,4.51
80930번째수,,,,5.04
80931번째수,,,,5.37
80932번째수,,,,2.85
80933번째수,,,,5.85
80934번째수,,,,2.32
80935번째수,,,,5.86
80936번째수,,,,2.24
80937번째수,,,,3.3
80938번째수,,,,3.2
80939번째수,,,,3.85
80940번째수,,,,2.08
80941번째수,,,,4.94
80942번째수,,,,1.71
80943번째수,,,,3.39
80944번째수,,,,2.12
80945번째수,,,,3.03
80946번째수,,,,2.35
80947번째수,,,,4.45
80948번째수,,,,3.89
80949번째수,,,,4.51
80950번째수,,,,1.73
80951번째수,,,,2.24
80952번째수,,,,1.79
80953번째수,,,,5.52
80954번째수,,,,5.97
80955번째수,,,,2.95
80956번째수,,,,3.78
80957번째수,,,,1.68
80958번째수,,,,2.28
80959번째수,,,,5.44
80960번째수,,,,4.87
80961번째수,,,,2.58
80962번째수,,,,1.15
80963번째수,,,,1.38
80964번째수,,,,2.15
80965번째수,,,,4.31
80966번째수,,,,5.29
80967번째수,,,,4.38
80968번째수,,,,2.2
80969번째수,,,,1.67
80970번째수,,,,5.64
80971번째수,,,,5.82
80972번째수,,,,2.07
80973번째수,,,,1.4
80974번째수,,,,3.69
80975번째수,,,,1.29
80976번째수,,,,4.12
80977번째수,,,,3.94
80978번째수,,,,4.95
80979번째수,,,,4.58
80980번째수,,,,2.15
80981번째수,,,,5.89
80982번째수,,,,4.26
80983번째수,,,,4.97
80984번째수,,,,2.11
80985번째수,,,,2.11
80986번째수,,,,4.69
80987번째수,,,,5.19
80988번째수,,,,4.01
80989번째수,,,,2.16
80990번째수,,,,1.85
80991번째수,,,,4.82
80992번째수,,,,1.76
80993번째수,,,,2.79
80994번째수,,,,5.94
80995번째수,,,,5.6
80996번째수,,,,5.38
80997번째수,,,,1.41
80998번째수,,,,1.87
80999번째수,,,,2.6
81000번째수,,,,4.78
81001번째수,,,,4.94
81002번째수,,,,5.32
81003번째수,,,,1.25
81004번째수,,,,4.83
81005번째수,,,,2.5
81006번째수,,,,3.29
81007번째수,,,,2.27
81008번째수,,,,1.94
81009번째수,,,,3.83
81010번째수,,,,1.03
81011번째수,,,,2.43
81012번째수,,,,4.62
81013번째수,,,,5.71
81014번째수,,,,3.52
81015번째수,,,,1.83
81016번째수,,,,2.36
81017번째수,,,,5.24
81018번째수,,,,1.19
81019번째수,,,,4.47
81020번째수,,,,5.79
81021번째수,,,,3.93
81022번째수,,,,2.14
81023번째수,,,,2.77
81024번째수,,,,1.07
81025번째수,,,,3.85
81026번째수,,,,3.45
81027번째수,,,,5.17
81028번째수,,,,1.24
81029번째수,,,,1.21
81030번째수,,,,1.42
81031번째수,,,,1.04
81032번째수,,,,2.35
81033번째수,,,,4.36
81034번째수,,,,2.01
81035번째수,,,,1.24
81036번째수,,,,3.27
81037번째수,,,,4.38
81038번째수,,,,3.37
81039번째수,,,,4.68
81040번째수,,,,5.34
81041번째수,,,,3.63
81042번째수,,,,5.91
81043번째수,,,,2.88
81044번째수,,,,3.03
81045번째수,,,,1.69
81046번째수,,,,5.84
81047번째수,,,,2.76
81048번째수,,,,3.96
81049번째수,,,,5.0
81050번째수,,,,1.16
81051번째수,,,,2.8
81052번째수,,,,4.99
81053번째수,,,,3.47
81054번째수,,,,5.19
81055번째수,,,,5.67
81056번째수,,,,1.92
81057번째수,,,,5.89
81058번째수,,,,1.61
81059번째수,,,,3.94
81060번째수,,,,5.22
81061번째수,,,,1.77
81062번째수,,,,3.79
81063번째수,,,,2.85
81064번째수,,,,3.86
81065번째수,,,,2.13
81066번째수,,,,1.99
81067번째수,,,,1.1
81068번째수,,,,1.57
81069번째수,,,,1.77
81070번째수,,,,3.62
81071번째수,,,,1.35
81072번째수,,,,3.65
81073번째수,,,,4.22
81074번째수,,,,4.07
81075번째수,,,,4.28
81076번째수,,,,2.76
81077번째수,,,,5.77
81078번째수,,,,4.31
81079번째수,,,,3.32
81080번째수,,,,3.98
81081번째수,,,,5.82
81082번째수,,,,1.83
81083번째수,,,,1.64
81084번째수,,,,3.18
81085번째수,,,,4.66
81086번째수,,,,3.81
81087번째수,,,,1.62
81088번째수,,,,2.19
81089번째수,,,,2.29
81090번째수,,,,1.19
81091번째수,,,,4.98
81092번째수,,,,4.7
81093번째수,,,,5.64
81094번째수,,,,5.13
81095번째수,,,,3.81
81096번째수,,,,1.07
81097번째수,,,,1.34
81098번째수,,,,1.28
81099번째수,,,,2.73
81100번째수,,,,1.92
81101번째수,,,,1.74
81102번째수,,,,2.51
81103번째수,,,,3.49
81104번째수,,,,4.97
81105번째수,,,,2.58
81106번째수,,,,1.62
81107번째수,,,,5.66
81108번째수,,,,5.04
81109번째수,,,,4.15
81110번째수,,,,3.35
81111번째수,,,,1.14
81112번째수,,,,5.2
81113번째수,,,,3.4
81114번째수,,,,4.76
81115번째수,,,,4.19
81116번째수,,,,3.44
81117번째수,,,,3.68
81118번째수,,,,2.95
81119번째수,,,,1.47
81120번째수,,,,3.9
81121번째수,,,,1.57
81122번째수,,,,5.53
81123번째수,,,,1.28
81124번째수,,,,1.98
81125번째수,,,,3.81
81126번째수,,,,4.85
81127번째수,,,,4.81
81128번째수,,,,5.48
81129번째수,,,,3.76
81130번째수,,,,2.03
81131번째수,,,,1.08
81132번째수,,,,3.45
81133번째수,,,,4.16
81134번째수,,,,3.03
81135번째수,,,,4.66
81136번째수,,,,2.27
81137번째수,,,,2.6
81138번째수,,,,3.27
81139번째수,,,,3.88
81140번째수,,,,1.68
81141번째수,,,,4.4
81142번째수,,,,4.69
81143번째수,,,,2.51
81144번째수,,,,4.6
81145번째수,,,,4.31
81146번째수,,,,5.12
81147번째수,,,,2.11
81148번째수,,,,2.52
81149번째수,,,,3.31
81150번째수,,,,5.69
81151번째수,,,,1.78
81152번째수,,,,1.51
81153번째수,,,,3.82
81154번째수,,,,3.31
81155번째수,,,,3.22
81156번째수,,,,3.59
81157번째수,,,,2.87
81158번째수,,,,2.96
81159번째수,,,,4.97
81160번째수,,,,2.96
81161번째수,,,,4.75
81162번째수,,,,3.86
81163번째수,,,,2.3
81164번째수,,,,2.43
81165번째수,,,,1.75
81166번째수,,,,1.88
81167번째수,,,,5.23
81168번째수,,,,5.06
81169번째수,,,,2.68
81170번째수,,,,2.41
81171번째수,,,,2.86
81172번째수,,,,2.17
81173번째수,,,,1.67
81174번째수,,,,1.01
81175번째수,,,,1.61
81176번째수,,,,2.02
81177번째수,,,,4.75
81178번째수,,,,2.05
81179번째수,,,,5.24
81180번째수,,,,5.82
81181번째수,,,,5.14
81182번째수,,,,2.66
81183번째수,,,,4.01
81184번째수,,,,1.38
81185번째수,,,,1.51
81186번째수,,,,3.43
81187번째수,,,,5.94
81188번째수,,,,5.43
81189번째수,,,,3.53
81190번째수,,,,2.22
81191번째수,,,,3.87
81192번째수,,,,3.57
81193번째수,,,,2.08
81194번째수,,,,1.2
81195번째수,,,,3.21
81196번째수,,,,5.84
81197번째수,,,,4.81
81198번째수,,,,1.05
81199번째수,,,,4.16
81200번째수,,,,2.14
81201번째수,,,,5.86
81202번째수,,,,2.09
81203번째수,,,,4.28
81204번째수,,,,3.96
81205번째수,,,,4.98
81206번째수,,,,1.29
81207번째수,,,,5.54
81208번째수,,,,4.19
81209번째수,,,,4.92
81210번째수,,,,2.54
81211번째수,,,,3.22
81212번째수,,,,5.27
81213번째수,,,,4.62
81214번째수,,,,4.68
81215번째수,,,,4.59
81216번째수,,,,1.11
81217번째수,,,,3.54
81218번째수,,,,5.55
81219번째수,,,,1.27
81220번째수,,,,2.81
81221번째수,,,,2.92
81222번째수,,,,5.4
81223번째수,,,,3.25
81224번째수,,,,1.66
81225번째수,,,,5.25
81226번째수,,,,1.21
81227번째수,,,,4.47
81228번째수,,,,1.9
81229번째수,,,,4.14
81230번째수,,,,5.87
81231번째수,,,,5.73
81232번째수,,,,5.5
81233번째수,,,,5.58
81234번째수,,,,2.21
81235번째수,,,,2.89
81236번째수,,,,4.97
81237번째수,,,,1.23
81238번째수,,,,2.61
81239번째수,,,,4.08
81240번째수,,,,3.15
81241번째수,,,,3.82
81242번째수,,,,1.32
81243번째수,,,,2.92
81244번째수,,,,5.46
81245번째수,,,,2.03
81246번째수,,,,5.18
81247번째수,,,,4.99
81248번째수,,,,1.14
81249번째수,,,,5.86
81250번째수,,,,1.18
81251번째수,,,,5.45
81252번째수,,,,1.69
81253번째수,,,,1.5
81254번째수,,,,4.62
81255번째수,,,,4.96
81256번째수,,,,2.91
81257번째수,,,,4.0
81258번째수,,,,3.74
81259번째수,,,,5.75
81260번째수,,,,2.96
81261번째수,,,,3.89
81262번째수,,,,2.2
81263번째수,,,,2.66
81264번째수,,,,1.61
81265번째수,,,,5.6
81266번째수,,,,3.03
81267번째수,,,,5.31
81268번째수,,,,4.01
81269번째수,,,,2.34
81270번째수,,,,3.04
81271번째수,,,,2.1
81272번째수,,,,5.95
81273번째수,,,,2.55
81274번째수,,,,2.82
81275번째수,,,,1.22
81276번째수,,,,4.17
81277번째수,,,,3.42
81278번째수,,,,2.21
81279번째수,,,,5.16
81280번째수,,,,4.12
81281번째수,,,,5.91
81282번째수,,,,4.98
81283번째수,,,,3.35
81284번째수,,,,4.1
81285번째수,,,,3.03
81286번째수,,,,3.42
81287번째수,,,,2.34
81288번째수,,,,2.04
81289번째수,,,,2.65
81290번째수,,,,1.75
81291번째수,,,,4.47
81292번째수,,,,2.03
81293번째수,,,,5.6
81294번째수,,,,3.42
81295번째수,,,,1.58
81296번째수,,,,2.67
81297번째수,,,,2.44
81298번째수,,,,3.22
81299번째수,,,,2.25
81300번째수,,,,1.34
81301번째수,,,,5.52
81302번째수,,,,5.97
81303번째수,,,,5.16
81304번째수,,,,4.38
81305번째수,,,,2.62
81306번째수,,,,5.6
81307번째수,,,,3.73
81308번째수,,,,2.82
81309번째수,,,,2.83
81310번째수,,,,4.85
81311번째수,,,,4.13
81312번째수,,,,2.9
81313번째수,,,,3.22
81314번째수,,,,1.23
81315번째수,,,,5.37
81316번째수,,,,4.62
81317번째수,,,,5.16
81318번째수,,,,4.63
81319번째수,,,,3.6
81320번째수,,,,4.09
81321번째수,,,,2.74
81322번째수,,,,3.1
81323번째수,,,,3.0
81324번째수,,,,5.31
81325번째수,,,,3.55
81326번째수,,,,2.0
81327번째수,,,,5.38
81328번째수,,,,1.23
81329번째수,,,,3.96
81330번째수,,,,1.73
81331번째수,,,,3.41
81332번째수,,,,3.51
81333번째수,,,,2.37
81334번째수,,,,2.04
81335번째수,,,,5.86
81336번째수,,,,2.55
81337번째수,,,,2.89
81338번째수,,,,2.01
81339번째수,,,,1.38
81340번째수,,,,5.45
81341번째수,,,,2.84
81342번째수,,,,4.01
81343번째수,,,,1.81
81344번째수,,,,5.97
81345번째수,,,,4.83
81346번째수,,,,5.43
81347번째수,,,,2.91
81348번째수,,,,5.0
81349번째수,,,,4.16
81350번째수,,,,1.33
81351번째수,,,,5.61
81352번째수,,,,5.03
81353번째수,,,,5.77
81354번째수,,,,2.47
81355번째수,,,,2.65
81356번째수,,,,5.02
81357번째수,,,,3.8
81358번째수,,,,5.99
81359번째수,,,,4.1
81360번째수,,,,4.05
81361번째수,,,,2.23
81362번째수,,,,1.19
81363번째수,,,,2.52
81364번째수,,,,2.4
81365번째수,,,,4.25
81366번째수,,,,2.62
81367번째수,,,,3.99
81368번째수,,,,5.3
81369번째수,,,,1.86
81370번째수,,,,3.5
81371번째수,,,,1.68
81372번째수,,,,1.81
81373번째수,,,,1.15
81374번째수,,,,5.67
81375번째수,,,,5.55
81376번째수,,,,3.21
81377번째수,,,,4.66
81378번째수,,,,2.85
81379번째수,,,,1.01
81380번째수,,,,4.95
81381번째수,,,,2.55
81382번째수,,,,2.66
81383번째수,,,,3.51
81384번째수,,,,2.99
81385번째수,,,,1.98
81386번째수,,,,5.88
81387번째수,,,,5.76
81388번째수,,,,1.47
81389번째수,,,,3.11
81390번째수,,,,4.98
81391번째수,,,,1.17
81392번째수,,,,3.37
81393번째수,,,,5.47
81394번째수,,,,5.26
81395번째수,,,,3.06
81396번째수,,,,3.0
81397번째수,,,,1.05
81398번째수,,,,4.24
81399번째수,,,,1.51
81400번째수,,,,2.51
81401번째수,,,,5.95
81402번째수,,,,2.23
81403번째수,,,,1.68
81404번째수,,,,4.58
81405번째수,,,,1.48
81406번째수,,,,5.58
81407번째수,,,,2.49
81408번째수,,,,1.84
81409번째수,,,,1.35
81410번째수,,,,1.4
81411번째수,,,,3.81
81412번째수,,,,4.4
81413번째수,,,,2.99
81414번째수,,,,1.04
81415번째수,,,,3.91
81416번째수,,,,2.23
81417번째수,,,,5.63
81418번째수,,,,3.2
81419번째수,,,,2.66
81420번째수,,,,2.29
81421번째수,,,,5.53
81422번째수,,,,3.71
81423번째수,,,,1.1
81424번째수,,,,3.58
81425번째수,,,,4.71
81426번째수,,,,4.47
81427번째수,,,,5.86
81428번째수,,,,2.05
81429번째수,,,,5.74
81430번째수,,,,4.52
81431번째수,,,,5.42
81432번째수,,,,3.02
81433번째수,,,,3.75
81434번째수,,,,4.98
81435번째수,,,,1.36
81436번째수,,,,4.24
81437번째수,,,,3.94
81438번째수,,,,4.46
81439번째수,,,,3.06
81440번째수,,,,1.44
81441번째수,,,,2.76
81442번째수,,,,3.99
81443번째수,,,,1.99
81444번째수,,,,4.59
81445번째수,,,,1.61
81446번째수,,,,2.08
81447번째수,,,,5.45
81448번째수,,,,3.31
81449번째수,,,,5.58
81450번째수,,,,5.62
81451번째수,,,,1.93
81452번째수,,,,2.66
81453번째수,,,,4.47
81454번째수,,,,2.3
81455번째수,,,,3.24
81456번째수,,,,2.57
81457번째수,,,,3.06
81458번째수,,,,3.26
81459번째수,,,,1.36
81460번째수,,,,2.53
81461번째수,,,,5.32
81462번째수,,,,4.99
81463번째수,,,,4.6
81464번째수,,,,4.31
81465번째수,,,,3.15
81466번째수,,,,4.35
81467번째수,,,,1.42
81468번째수,,,,1.63
81469번째수,,,,4.72
81470번째수,,,,5.27
81471번째수,,,,1.38
81472번째수,,,,4.78
81473번째수,,,,3.33
81474번째수,,,,3.31
81475번째수,,,,4.46
81476번째수,,,,2.75
81477번째수,,,,2.87
81478번째수,,,,1.31
81479번째수,,,,1.05
81480번째수,,,,5.71
81481번째수,,,,1.57
81482번째수,,,,3.28
81483번째수,,,,1.56
81484번째수,,,,2.61
81485번째수,,,,1.33
81486번째수,,,,3.16
81487번째수,,,,5.2
81488번째수,,,,1.52
81489번째수,,,,5.94
81490번째수,,,,4.47
81491번째수,,,,1.85
81492번째수,,,,4.55
81493번째수,,,,1.43
81494번째수,,,,1.27
81495번째수,,,,5.48
81496번째수,,,,3.83
81497번째수,,,,2.58
81498번째수,,,,2.75
81499번째수,,,,4.51
81500번째수,,,,5.05
81501번째수,,,,2.66
81502번째수,,,,1.05
81503번째수,,,,1.87
81504번째수,,,,5.2
81505번째수,,,,2.79
81506번째수,,,,5.05
81507번째수,,,,1.04
81508번째수,,,,1.71
81509번째수,,,,3.7
81510번째수,,,,3.28
81511번째수,,,,1.79
81512번째수,,,,2.91
81513번째수,,,,3.03
81514번째수,,,,2.66
81515번째수,,,,6.0
81516번째수,,,,4.75
81517번째수,,,,1.55
81518번째수,,,,5.86
81519번째수,,,,5.63
81520번째수,,,,1.15
81521번째수,,,,4.28
81522번째수,,,,2.41
81523번째수,,,,3.27
81524번째수,,,,3.64
81525번째수,,,,5.41
81526번째수,,,,1.71
81527번째수,,,,5.92
81528번째수,,,,5.73
81529번째수,,,,4.48
81530번째수,,,,5.67
81531번째수,,,,1.92
81532번째수,,,,4.51
81533번째수,,,,4.96
81534번째수,,,,1.28
81535번째수,,,,3.29
81536번째수,,,,1.98
81537번째수,,,,4.7
81538번째수,,,,1.39
81539번째수,,,,3.77
81540번째수,,,,5.9
81541번째수,,,,1.52
81542번째수,,,,5.3
81543번째수,,,,5.28
81544번째수,,,,1.32
81545번째수,,,,3.99
81546번째수,,,,2.2
81547번째수,,,,3.9
81548번째수,,,,2.79
81549번째수,,,,4.24
81550번째수,,,,3.36
81551번째수,,,,2.72
